ID,Start,End,Speaker,Text
1,00:00,00:01,Perrin,"go around from everyone and talk."
2,00:01,00:02,Perrin,"Oh,"
3,00:02,00:02,DM,"that sound off?"
4,00:03,00:04,DM,"Talking voice and character voice?"
5,00:04,00:05,DM,"I'll do it after."
6,00:06,00:06,DM,"Yeah,"
7,00:06,00:07,DM,"I'll do it after."
8,00:07,00:07,DM,"I can just,"
9,00:07,00:07,DM,"yeah."
10,00:08,00:08,DM,"I mean,"
11,00:08,00:09,DM,"you could use the old one,"
12,00:09,00:09,DM,"I guess."
13,00:10,00:10,DM,"Well,"
14,00:10,00:10,DM,"I mean,"
15,00:10,00:11,DM,"I can use all of them."
16,00:11,00:12,DM,"It's just,"
17,00:12,00:12,DM,"yeah,"
18,00:13,00:13,DM,"it's fine."
19,00:13,00:14,DM,"I'll do it after."
20,00:14,00:14,Jean Claude,"Yeah."
21,00:14,00:15,Jean Claude,"So,"
22,00:15,00:15,Jean Claude,"like,"
23,00:15,00:16,Jean Claude,"I hold it out,"
24,00:16,00:16,Jean Claude,"and it's like,"
25,00:16,00:17,Jean Claude,"I hold it closer."
26,00:18,00:18,Jean Claude,"Yeah."
27,00:18,00:19,Jean Claude,"And I'll say,"
28,00:19,00:20,Jean Claude,"do you know exactly what this is?"
29,00:21,00:23,DM,"That appears to be a whipshock egg."
30,00:23,00:23,DM,"Yes,"
31,00:23,00:26,DM,"those are very difficult to get a hold of."
32,00:26,00:28,DM,"How did you acquire such one?"
33,00:28,00:29,DM,"Is it first alive?"
34,00:30,00:30,Speaker 1,"Yes."
35,00:31,00:31,DM,"Yes,"
36,00:32,00:33,DM,"I would be more than happy to buy them."
37,00:34,00:35,DM,"Is it just the one you have?"
38,00:36,00:37,Jean Claude,"I may have more."
39,00:37,00:39,Jean Claude,"It depends on the price that you are offering."
40,00:41,00:41,DM,"Okay,"
41,00:41,00:41,DM,"well,"
42,00:41,00:43,DM,"they're a very useful item."
43,00:43,00:45,DM,"And it's fertilized."
44,00:45,00:48,DM,"It does take some of the value away."
45,00:50,00:51,Jean Claude,"Shouldn't it add to the value?"
46,00:51,00:52,Jean Claude,"No."
47,00:53,00:55,Jean Claude,"Then you don't have to go and buy Whipshark's sperm."
48,00:57,00:57,Jean Claude,"Unfortunately,"
49,00:57,00:58,Jean Claude,"it makes the taste of it worse."
50,00:58,01:23,Jean Claude,"be very hard to master bet not joking i'd like this the junk thought is like honestly logically a whipshark is going to be hard to jerk off i mean shark semen i think the thing is they want it more as a delicacy to eat not to breed is that what i'm understanding oh here but yes oh metagaming yes yeah um but maybe okay The taste is not so good."
51,01:23,01:24,Perrin,"First interaction."
52,01:25,01:27,Perrin,"Of course you want to breed them."
53,01:27,01:27,Speaker 1,"Oh,"
54,01:28,01:28,Speaker 1,"you eat them."
55,01:29,01:29,DM,"Oh,"
56,01:29,01:29,DM,"yes,"
57,01:29,01:30,DM,"the delicacy."
58,01:30,01:34,DM,"That one alone is enough for several meals right there."
59,01:35,01:38,DM,"I could offer you 75 gold per egg."
60,01:40,01:43,Jean Claude,"I would prefer to sell them to someone who will not eat them."
61,01:44,01:45,Speaker 1,"Is that possible?"
62,01:46,01:46,Jean Claude,"I don't know."
63,01:47,01:51,Jean Claude,"Is there someone who might hatch them so they may live their lives?"
64,01:51,01:53,Jean Claude,"You want more of those monsters?"
65,01:54,01:55,Jean Claude,"I don't."
66,01:55,01:56,Jean Claude,"Someone might."
67,01:56,01:57,Jean Claude,"They are living creatures."
68,01:58,02:00,Jean Claude,"They just do what is in their nature."
69,02:02,02:02,Speaker 1,"Well,"
70,02:02,02:04,DM,"anything I do with them,"
71,02:04,02:05,DM,"I'm not going to be hatching it."
72,02:05,02:06,DM,"I'm not a pet farm."
73,02:08,02:08,DM,"I mean,"
74,02:08,02:13,DM,"I'll give you 100 gold and I'll promise I won't eat it."
75,02:15,02:16,DM,"You are lying to me."
